id,TYPE,samenwerkingtype,naam,website,e-mailadres,telefoonnummer_TEMP,telefoonnummer,cbs,deelnemers,STATUS,sector,@self.organisation
44924c74-a91c-4e83-80ec-8fd1b52556a5,Gemeente,,Pekela,www.dekompanjie.nl,sven.vanderveen@dekompanjie.nl,,,765.0,,Actief,Gemeenten,44924c74-a91c-4e83-80ec-8fd1b52556a5
c506903c-cb46-4b91-a5a7-880578af3701,Gemeente,,Pijnacker-Nootdorp,www.pijnacker-nootdorp.nl,r.berghout@pijnacker-nootdorp.nl,,,1926.0,,Actief,Gemeenten,c506903c-cb46-4b91-a5a7-880578af3701
44186862-2873-43d2-b446-f6811e3627f6,Gemeente,,Purmerend,www.purmerend.nl,c.ficke@purmerend.nl,0299-452196,+31 299 452196,439.0,,Actief,Gemeenten,44186862-2873-43d2-b446-f6811e3627f6
715c7b7e-9f24-4725-826b-c0928834d0cf,Gemeente,,Putten,www.putten.nl,gjfierloos@putten.nl,0341 359657,+31 341 359657,273.0,,Actief,Gemeenten,715c7b7e-9f24-4725-826b-c0928834d0cf
ec92526a-9baa-4fa7-8a42-7a1d75cfc64a,Gemeente,,Raalte,,harry.oldehanhof@dowr.nl,0653324648,,177.0,,Actief,Gemeenten,ec92526a-9baa-4fa7-8a42-7a1d75cfc64a
2177e079-a458-4d0c-84f9-139058aace92,Gemeente,,Reimerswaal,www.reimerswaal.nl,l.addink@reimerswaal.nl,140113,14 0113,703.0,,Actief,Gemeenten,2177e079-a458-4d0c-84f9-139058aace92
2f1dea82-05f2-4be0-be7c-01b93a4eacfc,Gemeente,,Renkum,www.renkum.nl,h.turpijn@renkum.nl,0655720624,,274.0,,Actief,Gemeenten,2f1dea82-05f2-4be0-be7c-01b93a4eacfc
5bbc91c5-63fd-4311-b07c-a4311de243b0,Gemeente,,Renswoude,www.renswoude.nl,a.eilander@renswoude.nl,0318-578152,+31 318 578152,339.0,,Actief,Gemeenten,5bbc91c5-63fd-4311-b07c-a4311de243b0
adb723c7-a10a-49eb-96bb-b1201aedcb84,Gemeente,,Reusel-De Mierden,www.reuseldemierden.nl,j.spuijbroek@reuseldemierden.nl,0497-650650,+31 497 650650,1667.0,,Actief,Gemeenten,adb723c7-a10a-49eb-96bb-b1201aedcb84
095b8087-36d2-4df1-b5de-6309427af230,Gemeente,,Rheden,,kevin.van.guilik@connectie.nl,06-22385116,,275.0,,Actief,Gemeenten,095b8087-36d2-4df1-b5de-6309427af230
1deaa425-1979-4d6a-8017-d65461fbc3fb,Gemeente,,Rhenen,www.rhenen.nl,suus.harms@rhenen.nl,,,340.0,,Actief,Gemeenten,1deaa425-1979-4d6a-8017-d65461fbc3fb
837369e3-ef8b-4b6f-8ff6-16d63ff9af41,Gemeente,,Ridderkerk,www.bar-organisatie.nl,p.v.d.heuvel@bar-organisatie.nl,0180698700,+31 1806 98700,597.0,,Actief,Gemeenten,837369e3-ef8b-4b6f-8ff6-16d63ff9af41
b5091fac-f235-42fe-a67f-aba7f89f3473,Gemeente,,Rijssen-Holten,www.rijssen-holten.nl,s.roelofs@rijssen-holten.nl,0548-854583,+31 548 854583,1742.0,,Actief,Gemeenten,b5091fac-f235-42fe-a67f-aba7f89f3473
3b083d81-e9ae-4641-a737-f043735263a4,Gemeente,,Rijswijk,www.rijswijk.nl,ggregori@rijswijk.nl,0611791994,,603.0,,Actief,Gemeenten,3b083d81-e9ae-4641-a737-f043735263a4
a75aa25a-b2a1-4fb1-9c18-5fbc0109152c,Gemeente,,Roerdalen,www.roerdalen.nl,Han.van.der.Heijden@servicecentrum-mer.nl,0475-538888,+31 475 538888,1669.0,,Actief,Gemeenten,a75aa25a-b2a1-4fb1-9c18-5fbc0109152c
c8fd7e56-b681-43b0-a50f-659c48fd5bf5,Gemeente,,Roermond,www.roermond.nl,cagb@roermond.nl,140475,14 0475,957.0,,Actief,Gemeenten,c8fd7e56-b681-43b0-a50f-659c48fd5bf5
e3840d25-451b-4107-a5f0-0588d4fca3ee,Gemeente,,Roosendaal,www.roosendaal.nl,r.van.puijenbroek@roosendaal.nl,06-14789477,,1674.0,,Actief,Gemeenten,e3840d25-451b-4107-a5f0-0588d4fca3ee
b70f1957-81dd-42da-b299-c5fd25c188d4,Gemeente,,Rotterdam,rotterdam.nl,r.vanderklip@rotterdam.nl,06-51227226,,599.0,,Actief,Gemeenten,b70f1957-81dd-42da-b299-c5fd25c188d4
01fc5662-d354-4e58-baaf-335529b7f762,Gemeente,,Rozendaal,www.rozendaal.nl,h.vanderlinden@rozendaal.nl,026-3843668,+31 26 3843668,277.0,,Actief,Gemeenten,01fc5662-d354-4e58-baaf-335529b7f762
1c68c344-2292-4bf5-9a98-fc8c86d60297,Gemeente,,Rucphen,www.rucphen.nl,L.Trouw@Rucphen.nl,0165-349570,+31 165 349570,840.0,,Actief,Gemeenten,1c68c344-2292-4bf5-9a98-fc8c86d60297
16b87d12-769f-414c-8d66-3ec26fa94725,Gemeente,,Schagen,https://www.schagen.nl,wieteke.lange@schagen.nl,0224 210 400,+31 224 210400,441.0,,Actief,Gemeenten,16b87d12-769f-414c-8d66-3ec26fa94725
e606cb1a-7096-4d1f-8d2c-435bdac3e690,Gemeente,,Scherpenzeel,www.scherpenzeel.nl,j.koopman@scherpenzeel.nl,033-2772324,+31 33 2772324,279.0,,Actief,Gemeenten,e606cb1a-7096-4d1f-8d2c-435bdac3e690
11116e43-889d-4f50-92eb-ce630ebafd9e,Gemeente,,Schiedam,www.schiedam.nl,r.keizer@schiedam.nl,010 2191170,+31 10 2191170,606.0,,Actief,Gemeenten,11116e43-889d-4f50-92eb-ce630ebafd9e
28a5ac0e-e9ad-4aee-a198-b746853cc024,Gemeente,,Schiermonnikoog,https://www.schiermonnikoog.nl,jbeijaard@ameland.nl,(0519) 555 555,+31 519 555555,88.0,,Actief,Gemeenten,28a5ac0e-e9ad-4aee-a198-b746853cc024
c0738e2f-42cc-4e95-a43e-b79c84f70e86,Gemeente,,Schouwen-Duiveland,www.schouwen-duiveland.nl,hans.struijk@schouwen-duiveland.nl,0111-452208,+31 111 452208,1676.0,,Actief,Gemeenten,c0738e2f-42cc-4e95-a43e-b79c84f70e86
5262679f-54ac-48f4-af75-cbfa9fd55ae1,Gemeente,,Simpelveld,www.simpelveld.nl,g.wischmann@simpelveld.nl,045 5448383,+31 45 5448383,965.0,,Actief,Gemeenten,5262679f-54ac-48f4-af75-cbfa9fd55ae1
58dac655-f256-4e33-8fe4-65f56fdbe4cd,Gemeente,,Sint-Michielsgestel,www.sint-michielsgestel.nl,f.ruijs@mijngemeentedichtbij.nl,073-5531122,+31 73 5531122,845.0,,Actief,Gemeenten,58dac655-f256-4e33-8fe4-65f56fdbe4cd
b096ab23-9242-4e09-9313-c13cb784a3c9,Gemeente,,Sittard-Geleen,www.sittard-geleen.nl,patrick.duchateau@sittard-geleen.nl,0652649503,,1883.0,,Actief,Gemeenten,b096ab23-9242-4e09-9313-c13cb784a3c9
cc04b9da-fb9e-4ccd-ae03-28182b8d39fb,Gemeente,,Sliedrecht,,mlc.vanden.heuvel@drechtsteden.nl,06-40516070,,610.0,,Actief,Gemeenten,cc04b9da-fb9e-4ccd-ae03-28182b8d39fb
9db069c1-0fe5-4423-8357-90b21d5af56c,Gemeente,,Sluis,www.gemeentesluis.nl,mcauwels@gemeentesluis.nl,0117457158,+31 1174 57158,1714.0,,Actief,Gemeenten,9db069c1-0fe5-4423-8357-90b21d5af56c
2a8fe6b8-7036-4975-a786-2283dddcf05a,Gemeente,,Smallingerland,www.smallingerland.nl,w.woudstra@smallingerland.nl,0512 581 407,+31 512 581407,90.0,,Actief,Gemeenten,2a8fe6b8-7036-4975-a786-2283dddcf05a
11aaf77f-01d1-472b-a0c4-5e63ba1673eb,Gemeente,,Soest,www.soest.nl,j.vanderdrift@soest.nl,035-6093530,+31 35 6093530,342.0,,Actief,Gemeenten,11aaf77f-01d1-472b-a0c4-5e63ba1673eb
13fa60a2-8436-4891-85cc-46d238061553,Gemeente,,Someren,www.someren.nl,j.roijakkers@someren.nl,,,847.0,,Actief,Gemeenten,13fa60a2-8436-4891-85cc-46d238061553
80e99962-15ee-42e8-9bae-b3cb4f63d36e,Gemeente,,Son en Breugel,,h.winnen@dienstdommelvallei.nl,,,848.0,,Actief,Gemeenten,80e99962-15ee-42e8-9bae-b3cb4f63d36e
0a3fcaad-0a88-4f8c-8b63-91201ddecdca,Gemeente,,Stadskanaal,https://www.stadskanaal.nl,r.weeseman@stadskanaal.nl,0599631725,+31 5996 31725,37.0,,Actief,Gemeenten,0a3fcaad-0a88-4f8c-8b63-91201ddecdca
e19ec1b3-d5bc-4b94-b32d-1e268e9c199e,Gemeente,,Staphorst,www.staphorst.nl,j.fieten@staphorst.nl,0522-467431,+31 522 467431,180.0,,Actief,Gemeenten,e19ec1b3-d5bc-4b94-b32d-1e268e9c199e
8917bcba-c880-4d97-8f0e-baff6411b47b,Gemeente,,Stede Broec,,paul.gijben@sed-wf.nl,,,532.0,,Actief,Gemeenten,8917bcba-c880-4d97-8f0e-baff6411b47b
a7372db3-c294-42e4-a52a-55246c3fd050,Gemeente,,Steenbergen,www.gemeente-steenbergen.nl,j.klink@gemeente-steenbergen.nl,0167 543393,+31 167 543393,851.0,,Actief,Gemeenten,a7372db3-c294-42e4-a52a-55246c3fd050
7319f381-89de-443f-9d9e-e37bf9da30f1,Gemeente,,Steenwijkerland,http://www.steenwijkerland.nl,johannes.breedveld@steenwijkerland.nl,0521-538474,+31 521 538474,1708.0,,Actief,Gemeenten,7319f381-89de-443f-9d9e-e37bf9da30f1
364c76e5-1ef6-4bc3-95dd-f01be3c64669,Gemeente,,Stein,www.gemeentestein.nl,jan.ermans@gemeentestein.nl,046 4359393,+31 46 4359393,971.0,,Actief,Gemeenten,364c76e5-1ef6-4bc3-95dd-f01be3c64669
e5cb9f1e-3c9f-4a61-b903-651d139a1d43,Gemeente,,Stichtse Vecht,www.stichtsevecht.nl,aad.verboom@stichtsevecht.nl,0346254480 ,+31 346254480 ,1904.0,,Actief,Gemeenten,e5cb9f1e-3c9f-4a61-b903-651d139a1d43
e9bf3b82-2033-44cb-8b49-884dc4d25540,Gemeente,,Súdwest-Fryslân,www.sudwestfryslan.nl,J.hovenga@sudwestfryslan.nl,0630163643,,1900.0,,Actief,Gemeenten,e9bf3b82-2033-44cb-8b49-884dc4d25540
9ccc3e28-7695-4baf-910f-6717d0e77d81,Gemeente,,Ter Weksel (VNG realisatie),http://nl.wikipedia.org/wiki/Juinen,softwarecatalogus@vng.nl,06-22233366,,,,Actief,Gemeenten,9ccc3e28-7695-4baf-910f-6717d0e77d81
283b34be-e623-414e-a828-0fb0cee04bc7,Gemeente,,Terneuzen,https://www.terneuzen.nl,m.boon@terneuzen.nl,0115 455000,+31 115 455000,715.0,,Actief,Gemeenten,283b34be-e623-414e-a828-0fb0cee04bc7
36b72ebe-e6e9-4fe1-99d2-aa4a0b8d4b91,Gemeente,,Terschelling,https://www.terschelling.nl,jbeijaard@ameland.nl,(0519) 555 555,+31 519 555555,93.0,,Actief,Gemeenten,36b72ebe-e6e9-4fe1-99d2-aa4a0b8d4b91
c1976897-521d-484a-b9ad-2adc817cf632,Gemeente,,Texel,www.texel.nl,rjvanvliet@texel.nl,0222-263221,+31 222 263221,448.0,,Actief,Gemeenten,c1976897-521d-484a-b9ad-2adc817cf632
fdf34baf-8ef3-42ca-860b-525e1a3084c8,Gemeente,,Teylingen,http://www.teylingen.nl/,r.berghuis@teylingen.nl,,,1525.0,,Actief,Gemeenten,fdf34baf-8ef3-42ca-860b-525e1a3084c8
275bef1a-abb4-431e-9f8c-372b6ea258e9,Gemeente,,Tholen,www.tholen.nl,john.ponsteen@tholen.nl,140166,14 0166,716.0,,Actief,Gemeenten,275bef1a-abb4-431e-9f8c-372b6ea258e9
63dc0d57-fabf-4634-aadc-1c2343a18f30,Gemeente,,Tiel,www.tiel.nl,k.van.veluw@bvowb.nl,,,281.0,,Actief,Gemeenten,63dc0d57-fabf-4634-aadc-1c2343a18f30
963a9aa4-e02a-4f3b-93b9-eef410a4d43e,Gemeente,,Tilburg,www.tilburg.nl,harco.van.hees@tilburg.nl,013-5429968,+31 13 5429968,855.0,,Actief,Gemeenten,963a9aa4-e02a-4f3b-93b9-eef410a4d43e
e0b24c31-ff0a-472f-a7f7-0215481b365a,Gemeente,,Tubbergen,www.tubbergen.nl,a.vanrossum@noaberkracht.nl,0652895139,,183.0,,Actief,Gemeenten,e0b24c31-ff0a-472f-a7f7-0215481b365a
96212a54-214a-4f94-9e6b-9b7eec6d47d2,Gemeente,,Turfbrug (test VNG Realisatie),https://www.vngrealisatie.nl,softwarecatalogus@vng.nl,0703738393,+31 7037 38393,9999.0,,Actief,Gemeenten,96212a54-214a-4f94-9e6b-9b7eec6d47d2
bb5ad246-416d-4efa-9ff8-9bcfa884f9db,Gemeente,,Twenterand,www.twenterand.nl,a.lichtenberg@twenterand.nl,0640840960,,1700.0,,Actief,Gemeenten,bb5ad246-416d-4efa-9ff8-9bcfa884f9db
af185a56-58cd-4a45-88b0-9e7d34f398d8,Gemeente,,Tynaarlo,www.tynaarlo.nl,j.sobering@tynaarlo.nl,0592-266662,+31 592 266662,1730.0,,Actief,Gemeenten,af185a56-58cd-4a45-88b0-9e7d34f398d8
6585ae1a-208b-48e7-a08d-5aac2f0f29b4,Gemeente,,Tytsjerksteradiel,www.t-diel.nl,estoelinga@t-diel.nl,0511460928,+31 5114 60928,737.0,,Actief,Gemeenten,6585ae1a-208b-48e7-a08d-5aac2f0f29b4
81e76470-ba29-4701-a94a-5c5b0d8f6972,Gemeente,,Uitgeest,www.uitgeest.nl, bramverrips@debuch.nl,,,450.0,,Actief,Gemeenten,81e76470-ba29-4701-a94a-5c5b0d8f6972
25423a74-7a95-44e5-ad48-d3240f2323f5,Gemeente,,Uithoorn,www.uithoorn.nl,olaf.holtrop@duoplus.nl,0297513120,+31 2975 13120,451.0,,Actief,Gemeenten,25423a74-7a95-44e5-ad48-d3240f2323f5
5c01e729-1fc1-47c3-b740-801eb01cbae2,Gemeente,,Urk,,ma.hofman@urk.nl,0527689851,+31 5276 89851,184.0,,Actief,Gemeenten,5c01e729-1fc1-47c3-b740-801eb01cbae2
901879ec-f8fc-4fdf-a979-d3120dc882d0,Gemeente,,Utrecht,www.utrecht.nl,c.masselink@utrecht.nl,0302860429,+31 30 2860429,344.0,,Actief,Gemeenten,901879ec-f8fc-4fdf-a979-d3120dc882d0
79061205-d3a8-40c4-addb-8e9a15f5f04e,Gemeente,,Utrechtse Heuvelrug,http://www.heuvelrug.nl,john.joosten@heuvelrug.nl,0343-565600,+31 343 565600,1581.0,,Actief,Gemeenten,79061205-d3a8-40c4-addb-8e9a15f5f04e
01cbfa8e-e58f-4246-97b3-b115cf01f7e0,Gemeente,,Vaals,www.vaals.nl,e.winands@vaals.nl,043-3068530,+31 43 3068530,981.0,,Actief,Gemeenten,01cbfa8e-e58f-4246-97b3-b115cf01f7e0
9c21469a-e15c-49e8-8943-b552788372ec,Gemeente,,Valkenburg aan de Geul,www.valkenburg.nl,R.van.Knippenberg@Valkenburg.nl,14043,14 043,994.0,,Actief,Gemeenten,9c21469a-e15c-49e8-8943-b552788372ec
ebecf9a3-162e-4da8-a888-889b09192838,Gemeente,,Valkenswaard,,Mascha.Winters@a2samenwerking.nl ,,,858.0,,Actief,Gemeenten,ebecf9a3-162e-4da8-a888-889b09192838
4b737290-78e1-49a5-9312-721083009c8b,Gemeente,,Veendam,https://www.veendam.nl/,claire.tenraa@veendam.nl,0659811910,,47.0,,Actief,Gemeenten,4b737290-78e1-49a5-9312-721083009c8b
9cc33087-9a49-4d5c-b70a-a3b8ae03a218,Gemeente,,Veenendaal,www.veenendaal.nl,bert.van.dam@veenendaal.nl,0318538538,+31 3185 38538,345.0,,Actief,Gemeenten,9cc33087-9a49-4d5c-b70a-a3b8ae03a218
3b9b7aa7-f794-4a67-a8d8-c517ad1ddbd1,Gemeente,,Veere,https://veere.nl/,m.van.dongen@veere.nl,0118-555443,+31 118 555443,717.0,,Actief,Gemeenten,3b9b7aa7-f794-4a67-a8d8-c517ad1ddbd1
40e8ebf0-f8c7-4ce0-a804-8da6c367c3fd,Gemeente,,Veldhoven,www.veldhoven.nl,Ine.vanRozendaal@veldhoven.nl,0630540847,,861.0,,Actief,Gemeenten,40e8ebf0-f8c7-4ce0-a804-8da6c367c3fd
52caa365-fa44-4d93-b456-8e8774081b53,Gemeente,,Velsen,https://www.velsen.nl,rbastein@velsen.nl,0255567396,+31 2555 67396,453.0,,Actief,Gemeenten,52caa365-fa44-4d93-b456-8e8774081b53
b6a3804a-012d-452e-859d-9955e1bd6bc2,Gemeente,,Venlo,www.venlo.nl,h.hermsen@venlo.nl,06-21225674,,983.0,,Actief,Gemeenten,b6a3804a-012d-452e-859d-9955e1bd6bc2
fd4629e7-f5bb-474f-94a2-5bcc1e672089,Gemeente,,Venray,www.venray.nl,Rudolf.van.Summeren@venray.nl,06-22927554,,984.0,,Actief,Gemeenten,fd4629e7-f5bb-474f-94a2-5bcc1e672089
207e0713-76bb-4a76-885f-13c6977a259c,Gemeente,,Vijfheerenlanden,www.vijfheerenlanden.nl,r.huigen@vijfheerenlanden.nl,088 - 599 7283,+31 88 5997283,1961.0,,Actief,Gemeenten,207e0713-76bb-4a76-885f-13c6977a259c
098fa2df-f721-4d5d-802f-d555af15639d,Gemeente,,Vlaardingen,www.vlaardingen.nl,Richard.Schoo@vlaardingen.nl,010-24844449,+31 10 24844449,622.0,,Actief,Gemeenten,098fa2df-f721-4d5d-802f-d555af15639d
0205f65c-9dc9-421b-bcbf-4719bc0775e4,Gemeente,,Vlieland,https://www.ameland.nl,jbeijaard@ameland.nl,(0519) 555 555,+31 519 555555,96.0,,Actief,Gemeenten,0205f65c-9dc9-421b-bcbf-4719bc0775e4
6e13f380-a81a-46dc-b204-6e8b8e4645dc,Gemeente,,Vlissingen,www.vlissingen.nl,hheijt@vlissingen.nl,0118 487093,+31 118 487093,718.0,,Actief,Gemeenten,6e13f380-a81a-46dc-b204-6e8b8e4645dc
8f815a1f-8d8c-46cd-89a7-4218c1a43d21,Gemeente,,Voerendaal,https://www.voerendaal.nl,,,,986.0,,Actief,Gemeenten,8f815a1f-8d8c-46cd-89a7-4218c1a43d21
db3b997f-5a48-4133-bd9d-5695acf2a521,Gemeente,,Voorne aan Zee,https://www.voorneaanzee.nl,e.bezemer@voorneaanzee.nl,06 28 51 86 00,,1992.0,,Actief,Gemeenten,db3b997f-5a48-4133-bd9d-5695acf2a521
3805cccd-958f-48cd-b6a1-65a5d9ec30d8,Gemeente,,Voorschoten,https://www.voorschoten.nl,mthorst@voorschoten.nl,088 65 49 409,+31 88 6549409,626.0,,Actief,Gemeenten,3805cccd-958f-48cd-b6a1-65a5d9ec30d8
4f0860d5-d31c-4a4d-9ec2-541bfe72860f,Gemeente,,Voorst,www.voorst.nl,t.reijlink@voorst.nl,0571279841,+31 5712 79841,285.0,,Actief,Gemeenten,4f0860d5-d31c-4a4d-9ec2-541bfe72860f
a14883c0-8e70-4381-bd75-1ecc3e4ef785,Gemeente,,Vught,www.vught.nl,h.cortooms@vught.nl,073-6580794,+31 73 6580794,865.0,,Actief,Gemeenten,a14883c0-8e70-4381-bd75-1ecc3e4ef785
58d99218-042b-43d6-85c2-27d8a957f308,Gemeente,,Waadhoeke,http://www.waadhoeke.nl/,gj.wiersma@franekeradeel.nl,06-27840077,,,,Actief,Gemeenten,58d99218-042b-43d6-85c2-27d8a957f308
8c82c910-6e18-4e86-9477-8c7dd043e5a5,Gemeente,,Waadhoeke,http://www.waadhoeke.nl/,gj.wiersma@waadhoeke.nl,06-27840077,,1949.0,,Actief,Gemeenten,8c82c910-6e18-4e86-9477-8c7dd043e5a5
182c86d6-9ba2-4975-a585-94e3f1659006,Gemeente,,Waalre,,jbastings@waalre.nl,040-2282 647,+31 40 2282647,866.0,,Actief,Gemeenten,182c86d6-9ba2-4975-a585-94e3f1659006
35142b1e-c394-4a4b-a8bf-1445dbfb62cb,Gemeente,,Waalwijk,www.waalwijk.nl,jkoreman@waalwijk.nl,0416 683456,+31 416 683456,867.0,,Actief,Gemeenten,35142b1e-c394-4a4b-a8bf-1445dbfb62cb
b2301b50-241e-4a1d-b1cc-f50d5e83458f,Gemeente,,Waddinxveen,www.waddinxveen.nl,j.pape@waddinxveen.nl,0644697838,,627.0,,Actief,Gemeenten,b2301b50-241e-4a1d-b1cc-f50d5e83458f
8e0729ca-7e07-45b1-ab6a-6d947fdd9f54,Gemeente,,Wageningen,https://www.wageningen.nl,barry.woudenberg@wageningen.nl,0317-49 2973,+31 317 492973,289.0,,Actief,Gemeenten,8e0729ca-7e07-45b1-ab6a-6d947fdd9f54
2fd586fd-63f9-4cf9-b847-7ca5e3e6c2a4,Gemeente,,Wassenaar,https://www.wassenaar.nl,mthorst@wassenaar.nl,088 65 49 409 ,+31 88 6549409,629.0,,Actief,Gemeenten,2fd586fd-63f9-4cf9-b847-7ca5e3e6c2a4
4395dfdd-1c9d-4039-9c99-6817e13e62d7,Gemeente,,Waterland,www.waterland.nl,ivar.miltenburg@waterland.nl,0631740419,,852.0,,Actief,Gemeenten,4395dfdd-1c9d-4039-9c99-6817e13e62d7
afc57f25-5450-4621-a1f1-7c847bcb5933,Gemeente,,Weert,www.weert.nl,mc.van.dijk@weert.nl,0495 575582,+31 495 575582,988.0,,Actief,Gemeenten,afc57f25-5450-4621-a1f1-7c847bcb5933
d0d14388-6db4-4943-b0ed-dc1a20714505,Gemeente,,West Betuwe,www.westbetuwe.nl,K.van.Veluw@bvowb.nl,,,1960.0,,Actief,Gemeenten,d0d14388-6db4-4943-b0ed-dc1a20714505
fea3c97a-7d59-47a0-86b0-4f842980a8c3,Gemeente,,West Maas en Waal,www.westmaasenwaal.nl,pdwit@westmaasenwaal.nl,0644141795,,668.0,,Actief,Gemeenten,fea3c97a-7d59-47a0-86b0-4f842980a8c3
e7b34d5f-6917-4aef-8753-bfcb3d07660b,Gemeente,,Westerkwartier,https://www.westerkwartier.nl/,peter.vanderveen@westerkwartier.nl,,,1969.0,,Actief,Gemeenten,e7b34d5f-6917-4aef-8753-bfcb3d07660b
4d8aa917-ba68-4df4-be56-9491accaa05a,Gemeente,,Westerveld,www.gemeentewesterveld.nl,m.schenkel@gemeentewesterveld.nl,0521 349349,+31 521 349349,1701.0,,Actief,Gemeenten,4d8aa917-ba68-4df4-be56-9491accaa05a
cb74c831-dcd3-41b8-8e23-425f39de5a7b,Gemeente,,Westervoort,,b.legters@riddeliemers.nl,0316 279515,+31 316 279515,293.0,,Actief,Gemeenten,cb74c831-dcd3-41b8-8e23-425f39de5a7b
5fd035bf-903a-4f7c-89ba-78c5239ac56a,Gemeente,,Westerwolde,https://www.westerwolde.nl/,f.venema@westerwolde.nl,,,1950.0,,Actief,Gemeenten,5fd035bf-903a-4f7c-89ba-78c5239ac56a
9b0411ba-41da-4a15-9eaa-42b624dba40c,Gemeente,,Westland,www.gemeentewestland.nl,EVvdLugt@gemeentewestland.nl,0174672045,+31 1746 72045,1783.0,,Actief,Gemeenten,9b0411ba-41da-4a15-9eaa-42b624dba40c
8084132e-901b-41dd-b415-747116ff68c6,Gemeente,,Weststellingwerf,www.weststellingwerf.nl,w.vandelden@weststellingwerf.nl,0561 691329,+31 561 691329,98.0,,Actief,Gemeenten,8084132e-901b-41dd-b415-747116ff68c6
7b14c0d7-278e-40e7-a6db-836140d9c810,Gemeente,,Wierden,www.wierden.nl,J.Sijbesma@wierden.nl,0546 – 580 804,0546 – 580 804,189.0,,Actief,Gemeenten,7b14c0d7-278e-40e7-a6db-836140d9c810
d6088f73-1be3-46b6-a67d-9045db0842c1,Gemeente,,Wijchen,,k.van.der.wielen@drutenwijchen.nl,,,296.0,,Actief,Gemeenten,d6088f73-1be3-46b6-a67d-9045db0842c1
c1e1e352-30cf-4f9d-bea3-ab1825f668a6,Gemeente,,Wijdemeren,https://www.wijdemeren.nl/,rw.vanoostveen@wijdemeren.nl,035-6559104,+31 35 6559104,1696.0,,Actief,Gemeenten,c1e1e352-30cf-4f9d-bea3-ab1825f668a6
1880c34d-da3f-4e29-8a36-49f96e2e0392,Gemeente,,Wijk bij Duurstede,www.wijkbijduurstede.nl,ictregisseur@wijkbijduurstede.nl,0620394333,,352.0,,Actief,Gemeenten,1880c34d-da3f-4e29-8a36-49f96e2e0392
b8011e5f-e6ab-4bd5-be79-417517fe41b3,Gemeente,,Winterswijk,www.winterswijk.nl,mdamen@winterswijk.nl,0543-543150,+31 543 543150,294.0,,Actief,Gemeenten,b8011e5f-e6ab-4bd5-be79-417517fe41b3
f4812c10-70df-4780-ae37-6f6ead9bce80,Gemeente,,Woensdrecht,Www.woensdrecht.nl,S.de.graaf@woensdrecht.nl,0416 611 329,+31 416 611329,873.0,,Actief,Gemeenten,f4812c10-70df-4780-ae37-6f6ead9bce80
86aa66a7-4802-4d73-95d7-0d4e7ca98255,Gemeente,,Woerden,http://www.woerden.nl,ringeling.r@woerden.nl,,,632.0,,Actief,Gemeenten,86aa66a7-4802-4d73-95d7-0d4e7ca98255
02fe378e-6e85-49eb-ba3e-61641834ab00,Gemeente,,Wormerland,https://www.wormerland.nl,patrick.wierda@over-gemeenten.nl,075-6512100,+31 75 6512100,880.0,,Actief,Gemeenten,02fe378e-6e85-49eb-ba3e-61641834ab00
03cd0545-e538-44b3-b482-0ef41c1dd906,Gemeente,,Woudenberg,www.woudenberg.nl,w.dehaan@woudenberg.nl,033-2869140,+31 33 2869140,351.0,,Actief,Gemeenten,03cd0545-e538-44b3-b482-0ef41c1dd906
402d47dd-12e3-4ac0-9a14-ecbd07df62a4,Gemeente,,Zaanstad,www.zaanstad.nl,g.timmerman@zaanstad.nl,+31756552090,,479.0,,Actief,Gemeenten,402d47dd-12e3-4ac0-9a14-ecbd07df62a4
e3e8114d-0732-4bdc-94b6-45822f17de4d,Gemeente,,Zaltbommel,www.zaltbommel.nl,mtenhoeve@bommelerwaard.nl,0610882198,,297.0,,Actief,Gemeenten,e3e8114d-0732-4bdc-94b6-45822f17de4d
f5e9de66-fa74-407e-a061-331a2cf226f5,Gemeente,,Zandvoort,www.zandvoort.nl,ehotting@haarlem.nl,023-5115061,+31 23 5115061,473.0,,Actief,Gemeenten,f5e9de66-fa74-407e-a061-331a2cf226f5
49f18a47-fb89-4587-9fbd-a3f994cfc895,Gemeente,,Zeewolde,www.zeewolde.nl,j.breet@meerinzicht.nl,0851108316,+31 8511 08316,50.0,,Actief,Gemeenten,49f18a47-fb89-4587-9fbd-a3f994cfc895
751d7216-3be5-4ab2-9d95-40bdbc4444ec,Gemeente,,Zeist,www.zeist.nl,m.vonk@zeist.nl,+31650244916,,355.0,,Actief,Gemeenten,751d7216-3be5-4ab2-9d95-40bdbc4444ec
ab8c21a3-105a-437c-be7e-41553dff6dc4,Gemeente,,Zevenaar,www.zevenaar.nl,r.vandick@zevenaar.nl,0316-595111,+31 316 595111,299.0,,Actief,Gemeenten,ab8c21a3-105a-437c-be7e-41553dff6dc4
c3bd44b3-bbf9-4513-aea3-847e5ef79cf4,Gemeente,,Zoetermeer,www.zoetermeer.nl,F.W.smit@zoetermeer.nl,079 3468 373,+31 79 3468373,637.0,,Actief,Gemeenten,c3bd44b3-bbf9-4513-aea3-847e5ef79cf4
b5fc4714-1555-49e4-abcb-7242da894d56,Gemeente,,Zoeterwoude,www.zoeterwoude.nl,j.donker@zoeterwoude.nl,071-5806333,+31 71 5806333,638.0,,Actief,Gemeenten,b5fc4714-1555-49e4-abcb-7242da894d56
